video_title,channel,author,text,likes,replies,primary,all,length,published_at
혼자가 더 편한 내향적인 사람의 특징,놀면서 배우는 심리학,@Wowdfficult,"난 혼자면 혼자도 엄청 즐기고, 여럿이면 여럿도 엄청 즐김. 결론은 누가 부르면 나가서 노는데 안불러도 재밌게 놈ㅋㅋ",365,0,기타,,65,2023-10-17
"""친구 한 명도 없는 것, 오히려 좋다"" 혼자 있는 시간이 많을수록 점점 똑똑해지는 이유 (이헌주 교수 통합본)",책과삶,@이바닥뜨자,똑똑이고 뭐고 인정안해줘도 아무상관없고...걍 귀찮다...어울리는삶이.. 인터넷으로 이렇게 댓글달고..유트브보고...이러니..이것으로 이미 사회적 관계에 만족이 되는거 아닌가싶다. 피곤하게 현실세계에서 타인과 엮이지않아도....혼자서도 충분하다 느끼는듯.,363,4,정체성확인,정체성확인,142,2025-12-22
"나이 들수록 혼자가 되어야 하는 이유ㅣ노후에는 혼자가 행복하다ㅣ평생친구는 없다ㅣ인간관계ㅣ쇼펜하우어, 니체, 알베르 카뮈, 루소 명언 인생조언",책사람,@이은규-d5s,"외로움을 이겨내려면 ""고독력""이 있어야 합니다. 혼자서도 하루를 잘 보내는 습관이 고독력의 주춧돌 입니다. 의식주 스스로 해결하고 건강을 챙기며 사는 삶도 좋습니다!",361,9,위안,위안,92,2023-06-22
"나이 들수록 혼자가 되어야 하는 이유ㅣ노후에는 혼자가 행복하다ㅣ평생친구는 없다ㅣ인간관계ㅣ쇼펜하우어, 니체, 알베르 카뮈, 루소 명언 인생조언",책사람,@user-혼자야,친구고나발이고 다필요없어 그때그때 곁에있는 마음맞는사람이 최고인거다. 사람에 미련두고살지마라~,361,8,기타,,52,2023-07-30
나이들수록 혼자가 행복한 이유 | 온전한 나로써 행복해지는 법 | 쇼펜하우어의 인생론 행복론 | 처세술 | 명언 | 인생의 지혜 | 인간관계,만인의 현인,@보리-m3m,잘해주지마라 잘해줄주록배신당한다 가족에게도~ 친척에게도~ 형제에게도~ 친구에게도~ 배후자에게도~ 잘해준만큼배신~ 적당한거리~ 지기자신을더챙기고 이끼고보살피고자신을더많이사랑하고즐기며살아야한다 70십이되어이제깨달았네요~다들행복하세요~♡,360,24,지식,지식|자기서사,129,2024-01-10
혼자 있을 때 가장 행복한 사람 특징,놀면서 배우는 심리학,@YOUNG00419,"정말 나 혼자, 혼자있는게 제일 편하고 좋음👍👍",359,7,기타,,28,2024-06-21
"진정한 친구가 없어도, 잘사는 사람들의 특징 '3가지' (양창순 박사 2부)",지식인사이드,@찌니-e2m,30 대후반 애엄마입니다 팔자에 인간덕이 없어서 늘 주고도 욕먹고 잘해주고 당하고 하는수없이 다끊고 혼자사는연습을 하고있네요 가장 좋은친구는 남편이예요^^ 이젠 그 소중한 친구인 내남편이 오래오래 제곁에 있어주는게 젤큰 소원이 되었네요 친구? 없어도 잘 삽니다^^,358,17,자기서사,자기서사,147,2023-12-15
나이들수록 혼자가 행복한 이유 | 온전한 나로써 행복해지는 법 | 쇼펜하우어의 인생론 행복론 | 처세술 | 명언 | 인생의 지혜 | 인간관계,만인의 현인,@도훈이-t9l,나이 50대 중반에 살아오면서 느낀 점 1. 주변사람에게 잘 보이려고 애 쓰지마라. 잘 해주면 나중엔 당연한지 알더라. 다~~ 소용없더라. 2. 인간관계는 넓이보다 깊이다. 한때는 인간관계가 넓어서 약속 많은 사람들을 부러워했었다. 다~~ 소용없더라. 3. 갈 사람은 가고 올 사람은 오더라.,356,6,자기서사,자기서사|자기참조,163,2024-01-16
나이들수록 혼자가 편해지는 이유. 친구 없이 혼자서 행복해지는 방법 ㅣ Ep. 26 책과사람 (서경석 개그맨 1부),책과삶,@mellisapark438,남에게 필요이상 친절 금전적 도움주면 돌아오는건 배신과 원망뿐임 인간은 호의가 계속 되면 권리 인줄 알더라구요 절대 필요이상 친절 베품 하지 말아야해요 반백살 넘어 뼈저리게 깨달았음^;;,356,11,지식,지식|자기참조,104,2025-08-23
"""혼자가 가장 행복하다."" 사람이 굳이 외향적일 필요 없는 이유 (남인숙 작가 통합본)",지식인사이드,@user-zu3tm5wm9e,모든 관계가 지나치게 가까우면 독이 됨. 예의도 없어지고 바라는 거 많아지고 감정 쓰레기통 되기 쉽다. 다양한 그룹에 다양한 나잇대의 사람들과 느슨한 인간관계를 많이 만드는 게 오히려 스트레스가 덜하고 그 관계가 오래 유지된다.,354,4,기타,,127,2024-09-29
똑똑한 사람일수록 친구 적고 외로움 덜 타는 이유ㅣ인간설명서 EP.6,지식인사이드,@신나는파이어,저는 정말 별종이다 하고 살았는데 이런거 보면 너무 보통사람인듯. 나같은 사람이 이렇게 많음❤,354,5,자기서사,자기서사|자기참조,52,2024-12-06
똑똑한 사람일수록 친구 적고 외로움 덜 타는 이유ㅣ인간설명서 EP.6,지식인사이드,@콕콕콕98,"저는 한때 유치원부터 대학까지 동창친구들 동네친구들 동호회모임활발했는데..배우자와의 관계가 틀어지기시작하며 이혼위기까지 갔었지만 깨달은바있어 아이들중고딩되면서 인간관계 딱 끊고 십여년 가정만 생각하고 살았어요..근데,부부사이가 엄청 좋아지고 아이들과 유대관계가 깊어져..집안에 웃음소리가 끊이지않아요.오히려 인간관계 활발할때보다 훨씬 지속적이고 실속있는 행복감을 느낍니다...본인 가족들과 함께하는 추억많이만들며 와이프아이들이나 챙기세요.힘들게 번돈 남과의 재미위해쓰지말고 가족위해쓰는게 그게 찐입니다.",351,7,자기서사,지식|자기서사|자기참조,281,2024-12-12
"친구 한 명 없어도 혼자 잘 지내는 사람들의 '3가지' 장점 (최명기 원장, 한석준 아나운서, 이헌주 교수, 김아라 소장)",지식인사이드,@mineral-w2f,가까워지면 그때부터 에너지가 필요하다!,351,1,기타,,21,2024-05-04
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@이상-u6v,외로와서 결혼하면 외로움은 배가되고 서비스로 괴로움도 주는거 같아요..,350,3,위안,위안|자기서사,39,2024-04-08
나이들수록 혼자가 편해지는 이유. 친구 없이 혼자서 행복해지는 방법 ㅣ Ep. 26 책과사람 (서경석 개그맨 1부),책과삶,@초코라떼-k2j,서경석씨 같은 사람만 있어도 현대사회가 참 건강할텐데요 참 좋은사람~지적으로도 훌륭하시고 인성도 베스트,349,3,기타,,57,2025-08-23
혼자 있는 게 더 편한 사람 외향인도 내향인도 아닌 '이 유형' 입니다 ㅣ Ep. 책과사람 70 (김경일 교수님 1부),책과삶,@빠르르강-h2j,SNS아예 안하고 생일 신경안쓰고 인간관계 매우 좁다 하지만 지금 넘 행복해,349,3,기타,,42,2026-04-05
혼자가 더 편한 내향적인 사람의 특징,놀면서 배우는 심리학,@breeze2773,외향형 사람들은 타인에게서 에너지를 충전하기때문에 내향인은 기가 빨린다. 내향형끼리 만나 속닥속닥 얘기하면 기가 덜 빨림,347,6,자기서사,자기서사,67,2023-10-26
나이들수록 혼자가 행복한 이유 | 온전한 나로써 행복해지는 법 | 쇼펜하우어의 인생론 행복론 | 처세술 | 명언 | 인생의 지혜 | 인간관계,만인의 현인,@이마리아-n9e,68세 할머니예요 이사하고 아는사람도없고 시간이넘많아 심심했어요 1년 지난현재 헬스 댄스 독서 넘 행복하네요 여지껏 몰려다니며 밥먹고 차마시고 수다떨고 시간낭비하고 허송세월마이보냈네요 혼자만의시간이 맘을살찌게하네요 눈치 체면 볼필요없고 좋아유~~~,345,18,기타,,138,2024-07-18
혼자 있는게 더 행복한 사람의 특징,놀면서 배우는 심리학,@여니여니-c7g,업적까지는. . 모르겠는데 인간이 싫어진지는 오래됐. .,344,1,기타,,31,2024-05-08
똑똑한 사람일수록 친구 적고 외로움 덜 타는 이유ㅣ인간설명서 EP.6,지식인사이드,@dongnelog,시절인연이죠. 쓸데없이 에너지 낭비 할 필요 없습니다,343,5,기타,,29,2025-08-24
"진정한 친구가 없어도, 잘사는 사람들의 특징 '3가지' (양창순 박사 2부)",지식인사이드,@TV-yl9pn,저도 혼자있을때 제일 행복합니다 공유합니다 ❤,343,0,정체성확인,정체성확인|자기참조,25,2023-12-14
나이들수록 혼자가 편해지는 이유. 친구 없이 혼자서 행복해지는 방법 ㅣ Ep. 26 책과사람 (서경석 개그맨 1부),책과삶,@동방마라난타,인생은 혼자 왔다가 혼자 가는것,340,0,기타,,17,2025-08-23
"혼자 있을 때 더 편안한 사람, 알고보니 '이 유형' 입니다 (김경일 교수님 통합본)",책과삶,@HeakKweon,안 받고 안 주고 맘이편합니다,336,9,기타,,16,2026-05-05
인간관계에 지쳐서 혼자가 편한 사람들의 특징,놀면서 배우는 심리학,@ghgff4412,"""호의가 계속되면 그게 권리인줄 알아요"" 그냥 밑바닥 심연까지 들여다보면 질려버리게 되어있음.그게 가족이든 친구든 동료든",334,1,자기서사,자기서사|자기참조,67,2025-10-12
똑똑한 사람일수록 친구 적고 외로움 덜 타는 이유ㅣ인간설명서 EP.6,지식인사이드,@릴렉스쪼꼬,혼자가 되니 통장에 돈이 모이고 스트레스없고 세상 행복함,334,5,자기참조,자기참조,31,2024-12-07
가족과 사는 게 즐겁다고? '행복한 사람'은 절대 무작정 결혼하지 않습니다! | 김경일 심리학과 교수 1부,"꿈을 찾는 사람들 강연,강의,강사,꿈찾사",@heihi-v7v,저도 혼자살았어야 되는 타입인가봅니다. 옆에 사람들이 있는게 부담스러워요. 혼자서 뭔가에 집중하고 릴랙스하고 뭔가를 배우러다니고 운동하는 시간들이 너무나 소중합니다. 끊임없이 챙겨줘야하고 뭔가를 요구하는 가족들이 늘 버겁네요.,332,3,자기서사,정체성확인|자기서사|자기참조,126,2023-09-24
혼자 있는 게 더 편한 사람 외향인도 내향인도 아닌 '이 유형' 입니다 ㅣ Ep. 책과사람 70 (김경일 교수님 1부),책과삶,@enz1590,왕사남 유행하면 우루루 몰려보고 두쫀쿠 탕후루 우루루~~~ 이런것도 안함.,332,32,자기참조,자기참조,41,2026-04-03
"[#유퀴즈온더블럭] 혼자가 제일 편하다는 내향인💦 그 행복, 진짜일까?🤔 행복 심리학자가 말하는 내향인의 진실👀",디글 :Diggle,@가든님,가끔은 지인들과 함께 할때도 있지만 카페나 식당도 나혼자 다닐때가 편하다 오로시 나만을 위할때 행복함을 많이 느낀다,330,0,기타,,64,2025-07-14
함께 있어도 혼자 겉도는 사람의 2가지 특징,비치키,@nugu5555,"말을 하고는 싶은데... 은근히 꼽주는 사람, 은근히 내가 하던 말 돌려서 자기 얘기만 하는 사람, 내 얘기 안듣고 딴짓하다가 결론만 들으려는 사람, 내내 그 사람 얘기 들어주다가 이제 막 첫마디 해보려는데 모임 파하자(모임 끝내자)는 사람...다 겪어보니 ㄹㅇ말하기 싫더라..",328,3,자기서사,정체성확인|자기서사|자기참조,155,2026-01-17
‼️혼자일 때 (이때가) 진짜 삶을 바꿀 기회다.ㅣ'이혼숙려캠프 상담가' 이호선 숭실사이버대학교 교수ㅣ인생강의,하와이 대저택,@gogoartsQ,그래서 혼자 있을 때 행복한 사람이 진짜 행복한 사람이라는 말이 있죠 🎉,327,0,기타,,41,2025-04-10
인간관계에 지쳐서 혼자가 편한 사람들의 특징,놀면서 배우는 심리학,@GraceLee-cg2vi,혼자가 편하다.....나 자신과의 관계가 제일 중요.,326,1,기타,,29,2025-09-02
나이들수록 혼자가 행복한 이유 | 온전한 나로써 행복해지는 법 | 쇼펜하우어의 인생론 행복론 | 처세술 | 명언 | 인생의 지혜 | 인간관계,만인의 현인,@권성은-s2t,관계가 주는 피로감,324,1,기타,,10,2023-11-09
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@dui8155,상어표현 지렸다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋ,323,5,기타,,20,2024-04-08
혼자 있을 때 가장 행복한 사람 특징,놀면서 배우는 심리학,@mm-tv3vq,음악감상.독서.산책..까페들르기...꽃나무 쇼핑하기 등등..혼자서 이러한 것들을 할 때 정말 행복합니다..,322,0,기타,,59,2024-06-23
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@HappyMoney3077,성격이 안맞으면 연애때확실히 정리하고 연애때부터 자주 싸우면 절대 결혼하지마. 그 싸움 평생가니까.,321,10,자기서사,자기서사,55,2024-07-25
"진정한 친구가 없어도, 잘사는 사람들의 특징 '3가지' (양창순 박사 2부)",지식인사이드,@나목-o4z,저는 올해 60살입니다. 더 나이들기 전에 앞으로 딱 10년동안 하고 싶은 것들의 버킷 리스트를 작성해서 실천 중입니다. 한달에 2권씩 고전문학 읽기 한달에 한번 박물관 다니기 등등 나 혼자 할 수 있는것들 위주로 하니 너무 행복하고 즐겁습니다.,317,13,자기서사,자기서사|자기참조,137,2024-01-21
"""친구 한 명도 없는 것, 오히려 좋다"" 혼자 있는 시간이 많을수록 점점 똑똑해지는 이유 (이헌주 교수 통합본)",책과삶,@나무와나무사이,백퍼 공감합니다. 사람들 만나다보면 氣가 빨립니다 😢😢함께있으면 에너지가 싹 달아납니다) 성격 문제인것 같아요.,316,0,정체성확인,정체성확인,64,2025-12-22
은지원 명언 l 결혼을 신중하게 해야하는 이유.,멘탈케어::힐링 심리학 채널::,@야옹-b6f,은지언이 47살이라는게 제일 쇼킹이네,313,13,기타,,20,2024-04-08
"""친구 한 명도 없는 것, 오히려 좋다"" 혼자 있는 시간이 많을수록 점점 똑똑해지는 이유 (이헌주 교수 통합본)",책과삶,@Knomadlife,도서관에서 책을 읽으니 위대한 사람을 만나는 기쁨이 절로 생기고 산을 홀로 걸으니 몸도 건강해지고 가슴이 트입니다. 자전거도 홀로 타니 남과 경쟁할 필요가 없네요. 다녀온 후 글을 쓰니 보람도 느끼고 바라본 세상이 더욱 아름답게 보입니다.,307,2,자기서사,자기서사|자기참조,133,2026-01-23
혼자서 잘 사는 사람 특징,놀면서 배우는 심리학,@랄라-o4s,친구많으면 피곤해요 유지하려면 연락해야되고 만나야되고~ 관리해야하니까요 또 친구한테 상처받게될수도 있구요 혼자가 제일 편해요,307,0,기타,,69,2024-12-19
혼자가 편한 사람 특징,픽고 PICKGO,@PICKGO,인스타그램 픽고 PICKGO https://www.instagram.com/pick_go_/ 지수(조수연 배우) https://www.instagram.com/_chocean/ 보경(정태령 배우) https://www.instagram.com/taeryeong_oo/ 우택(도명 배우) https://www.instagram.com/dooolight/ 연희(이의연 배우) https://www.instagram.com/eui_q0/ 시우(박동욱 배우) https://www.instagram.com/uoook_s/,306,4,기타,,287,2023-04-22
